radboudsource,sourceguid,sourcelabel,radboudtarget,targetguid,targetlabel
CHEMBL1541,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1541,CEFIXIME,HP_0011110,http://purl.obolibrary.org/obo/HP_0011110,Recurrent tonsillitis
CHEMBL2108675,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108675,DUPILUMAB,HP_0000964,http://purl.obolibrary.org/obo/HP_0000964,Eczematoid dermatitis
CHEMBL36715,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL36715,PIRACETAM,EFO_0003888,http://www.ebi.ac.uk/efo/EFO_0003888,attention deficit hyperactivity disorder
CHEMBL3989738,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3989738,POLYMYXIN B,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL453,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL453,SULFISOXAZOLE,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL455,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL455,SULFACETAMIDE,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL455,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL455,SULFACETAMIDE,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL61006,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL61006,PHENYLPROPANOLAMINE,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL1303,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1303,ROTIGOTINE,EFO_0004270,http://www.ebi.ac.uk/efo/EFO_0004270,restless legs syndrome
CHEMBL1547,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1547,THIAMINE,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL182,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL182,GANCICLOVIR,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL2108041,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108041,OCRELIZUMAB,EFO_0008520,http://www.ebi.ac.uk/efo/EFO_0008520,primary progressive multiple sclerosis
CHEMBL2108041,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108041,OCRELIZUMAB,EFO_0003929,http://www.ebi.ac.uk/efo/EFO_0003929,relapsing-remitting multiple sclerosis
CHEMBL2364612,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2364612,LATANOPROSTENE BUNOD,EFO_1001069,http://www.ebi.ac.uk/efo/EFO_1001069,ocular hypertension
CHEMBL271227,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL271227,ABIRATERONE ACETATE,EFO_0000196,http://www.ebi.ac.uk/efo/EFO_0000196,metastatic prostate cancer
CHEMBL3545123,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545123,PIBRENTASVIR,EFO_0004220,http://www.ebi.ac.uk/efo/EFO_0004220,chronic hepatitis C virus infection
CHEMBL4101807,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4101807,VOXELOTOR,Orphanet_232,http://www.orpha.net/ORDO/Orphanet_232,Sickle cell anemia
CHEMBL413965,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL413965,FELBINAC,HP_0002829,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia
CHEMBL522038,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL522038,XIMELAGATRAN,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL796,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL796,METHYLPHENIDATE,EFO_0003888,http://www.ebi.ac.uk/efo/EFO_0003888,attention deficit hyperactivity disorder
CHEMBL1201207,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL1201207,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL1201207,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,EFO_0009552,http://www.ebi.ac.uk/efo/EFO_0009552,hemorrhoid
CHEMBL1201207,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL177,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL177,AMIKACIN,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL689,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL689,MANNITOL,EFO_1000845,http://www.ebi.ac.uk/efo/EFO_1000845,brain edema
CHEMBL1161,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1161,MOMETASONE FUROATE,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL1161,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1161,MOMETASONE FUROATE,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL1161,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1161,MOMETASONE FUROATE,EFO_0003956,http://www.ebi.ac.uk/efo/EFO_0003956,seasonal allergic rhinitis
CHEMBL1200737,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200737,COLFOSCERIL PALMITATE,EFO_1000644,http://www.ebi.ac.uk/efo/EFO_1000644,newborn respiratory distress syndrome
CHEMBL2109065,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2109065,DROTRECOGIN ALFA (ACTIVATED),HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL2205807,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2205807,ABAMETAPIR,MONDO_0003472,http://purl.obolibrary.org/obo/MONDO_0003472,lice infestation
CHEMBL4297229,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297229,PRABOTULINUMTOXIN A,EFO_0005422,http://www.ebi.ac.uk/efo/EFO_0005422,skin aging
CHEMBL4297536,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297536,PATISIRAN SODIUM,Orphanet_85447,http://www.orpha.net/ORDO/Orphanet_85447,ATTRV30M amyloidosis
CHEMBL508102,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL508102,CARBIMAZOLE,HP_0000820,http://purl.obolibrary.org/obo/HP_0000820,Abnormality of the thyroid gland
CHEMBL1014,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1014,CANDESARTAN CILEXETIL,EFO_0003913,http://www.ebi.ac.uk/efo/EFO_0003913,angina pectoris
CHEMBL1139,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1139,EPOPROSTENOL,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1187833,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1187833,UMECLIDINIUM,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL1187833,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1187833,UMECLIDINIUM,EFO_0006505,http://www.ebi.ac.uk/efo/EFO_0006505,chronic bronchitis
CHEMBL4297620,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297620,SOLRIAMFETOL,EFO_0000614,http://www.ebi.ac.uk/efo/EFO_0000614,obsolete_narcolepsy with cataplexy
CHEMBL4297620,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297620,SOLRIAMFETOL,EFO_0003888,http://www.ebi.ac.uk/efo/EFO_0003888,attention deficit hyperactivity disorder
CHEMBL4298110,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4298110,FERRIC MALTOL,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL715,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL715,OLANZAPINE,MONDO_0002009,http://purl.obolibrary.org/obo/MONDO_0002009,major depressive disorder
CHEMBL715,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL715,OLANZAPINE,HP_0000713,http://purl.obolibrary.org/obo/HP_0000713,Agitation
CHEMBL729,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL729,LOPINAVIR,EFO_0000180,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
CHEMBL1042,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1042,CHOLECALCIFEROL,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL1112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1112,ARIPIPRAZOLE,EFO_0003758,http://www.ebi.ac.uk/efo/EFO_0003758,autism
CHEMBL1112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1112,ARIPIPRAZOLE,MONDO_0002009,http://purl.obolibrary.org/obo/MONDO_0002009,major depressive disorder
CHEMBL1112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1112,ARIPIPRAZOLE,EFO_0003015,http://www.ebi.ac.uk/efo/EFO_0003015,aggressive behavior
CHEMBL1112,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1112,ARIPIPRAZOLE,HP_0000713,http://purl.obolibrary.org/obo/HP_0000713,Agitation
CHEMBL1166,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1166,ARGATROBAN,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1201584,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201584,ABCIXIMAB,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1201584,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201584,ABCIXIMAB,EFO_1000985,http://www.ebi.ac.uk/efo/EFO_1000985,intermediate coronary syndrome
CHEMBL170,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL170,QUININE,EFO_0007444,http://www.ebi.ac.uk/efo/EFO_0007444,Plasmodium falciparum malaria
CHEMBL1752,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1752,DYPHYLLINE,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL2108597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108597,FERRIC CARBOXYMALTOSE,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL3184512,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3184512,CLINDAMYCIN PHOSPHATE,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL3184512,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3184512,CLINDAMYCIN PHOSPHATE,EFO_1001362,http://www.ebi.ac.uk/efo/EFO_1001362,Lung Abscess
CHEMBL3184512,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3184512,CLINDAMYCIN PHOSPHATE,EFO_1001753,http://www.ebi.ac.uk/efo/EFO_1001753,abdominal abscess
CHEMBL3184512,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3184512,CLINDAMYCIN PHOSPHATE,EFO_1001312,http://www.ebi.ac.uk/efo/EFO_1001312,Endometritis
CHEMBL3184512,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3184512,CLINDAMYCIN PHOSPHATE,EFO_1001084,http://www.ebi.ac.uk/efo/EFO_1001084,parametritis
CHEMBL443,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL443,SULFAMETHOXAZOLE,EFO_0007448,http://www.ebi.ac.uk/efo/EFO_0007448,pneumocystosis
CHEMBL504,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL504,DIMETHYL SULFOXIDE,HP_0002829,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia
CHEMBL1082,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1082,AMOXICILLIN,DOID_7551,https://api.disease-ontology.org/v1/terms/DOID_7551,gonorrhea
CHEMBL1082,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1082,AMOXICILLIN,HP_0011110,http://purl.obolibrary.org/obo/HP_0011110,Recurrent tonsillitis
CHEMBL1082,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1082,AMOXICILLIN,EFO_0004607,http://www.ebi.ac.uk/efo/EFO_0004607,duodenal ulcer
CHEMBL1200686,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200686,PIMECROLIMUS,HP_0000964,http://purl.obolibrary.org/obo/HP_0000964,Eczematoid dermatitis
CHEMBL1396,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1396,VARENICLINE,EFO_0003768,http://www.ebi.ac.uk/efo/EFO_0003768,nicotine dependence
CHEMBL1549,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1549,HYDROCORTISONE CYPIONATE,EFO_0009552,http://www.ebi.ac.uk/efo/EFO_0009552,hemorrhoid
CHEMBL1549,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1549,HYDROCORTISONE CYPIONATE,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL2218896,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2218896,NABILONE,HP_0002018,http://purl.obolibrary.org/obo/HP_0002018,Nausea
CHEMBL2364632,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2364632,SARECYCLINE,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL434,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL434,ISOPROTERENOL,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL480,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL480,LANSOPRAZOLE,EFO_0009454,http://www.ebi.ac.uk/efo/EFO_0009454,gastric ulcer
CHEMBL639,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL639,AZELASTINE,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL639,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL639,AZELASTINE,EFO_0003956,http://www.ebi.ac.uk/efo/EFO_0003956,seasonal allergic rhinitis
CHEMBL639,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL639,AZELASTINE,EFO_0007533,http://www.ebi.ac.uk/efo/EFO_0007533,vasomotor rhinitis
CHEMBL639,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL639,AZELASTINE,EFO_0007141,http://www.ebi.ac.uk/efo/EFO_0007141,allergic conjunctivitis
CHEMBL163,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL163,RITONAVIR,EFO_0000180,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
CHEMBL163,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL163,RITONAVIR,EFO_0004220,http://www.ebi.ac.uk/efo/EFO_0004220,chronic hepatitis C virus infection
CHEMBL3039597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039597,GENTAMICIN,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL34259,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL34259,METHOTREXATE,EFO_1001051,http://www.ebi.ac.uk/efo/EFO_1001051,mycosis fungoides
CHEMBL34259,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL34259,METHOTREXATE,EFO_1001494,http://www.ebi.ac.uk/efo/EFO_1001494,psoriasis vulgaris
CHEMBL807,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL807,MEMANTINE,HP_0000726,http://purl.obolibrary.org/obo/HP_0000726,Dementia
CHEMBL1089221,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1089221,BENDAZAC,HP_0002829,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia
CHEMBL1089221,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1089221,BENDAZAC,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL1140,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1140,NIACINAMIDE,EFO_0001070,http://www.ebi.ac.uk/efo/EFO_0001070,folate deficiency
CHEMBL1140,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1140,NIACINAMIDE,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL1140,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1140,NIACINAMIDE,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL1191,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1191,SULFAMETHIZOLE,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL1201146,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201146,NORETHINDRONE ACETATE,HP_0008209,http://purl.obolibrary.org/obo/HP_0008209,Premature ovarian insufficiency
CHEMBL1201146,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201146,NORETHINDRONE ACETATE,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL1201662,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201662,DESIRUDIN,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1201662,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201662,DESIRUDIN,EFO_0003907,http://www.ebi.ac.uk/efo/EFO_0003907,deep vein thrombosis
CHEMBL1201825,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201825,RANIBIZUMAB,EFO_0004683,http://www.ebi.ac.uk/efo/EFO_0004683,wet macular degeneration
CHEMBL1231574,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1231574,LEVOMEFOLIC ACID,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL1231574,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1231574,LEVOMEFOLIC ACID,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL1237026,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1237026,TESAMORELIN,EFO_1001348,http://www.ebi.ac.uk/efo/EFO_1001348,HIV-Associated Lipodystrophy Syndrome
CHEMBL1389,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1389,LEVONORGESTREL,HP_0000132,http://purl.obolibrary.org/obo/HP_0000132,Menorrhagia
CHEMBL3988900,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3988900,ZINC OXIDE,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL498847,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL498847,SECNIDAZOLE,EFO_0003932,http://www.ebi.ac.uk/efo/EFO_0003932,bacterial vaginosis
CHEMBL770,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL770,TOLAZOLINE,HP_0002829,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia
CHEMBL89598,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL89598,VIGABATRIN,EFO_1000877,http://www.ebi.ac.uk/efo/EFO_1000877,complex partial epilepsy
CHEMBL1095777,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1095777,INDACATEROL,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL1095777,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1095777,INDACATEROL,EFO_0006505,http://www.ebi.ac.uk/efo/EFO_0006505,chronic bronchitis
CHEMBL1201192,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201192,ARMODAFINIL,EFO_0000614,http://www.ebi.ac.uk/efo/EFO_0000614,obsolete_narcolepsy with cataplexy
CHEMBL1201192,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201192,ARMODAFINIL,EFO_0003888,http://www.ebi.ac.uk/efo/EFO_0003888,attention deficit hyperactivity disorder
CHEMBL2048028,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2048028,LIFITEGRAST,EFO_1000906,http://www.ebi.ac.uk/efo/EFO_1000906,dry eye syndrome
CHEMBL73234,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL73234,CARBETAPENTANE,HP_0012735,http://purl.obolibrary.org/obo/HP_0012735,Cough
CHEMBL990,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL990,BUTENAFINE,EFO_0007510,http://www.ebi.ac.uk/efo/EFO_0007510,tinea
CHEMBL1059,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1059,PREGABALIN,EFO_0005687,http://www.ebi.ac.uk/efo/EFO_0005687,fibromyalgia
CHEMBL1059,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1059,PREGABALIN,EFO_0005762,http://www.ebi.ac.uk/efo/EFO_0005762,neuropathic pain
CHEMBL1109,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1109,SULFAPHENAZOLE,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL1201199,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201199,LEUPROLIDE,EFO_0000196,http://www.ebi.ac.uk/efo/EFO_0000196,metastatic prostate cancer
CHEMBL1201335,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201335,GLYCOPYRRONIUM,HP_0000975,http://purl.obolibrary.org/obo/HP_0000975,Hyperhidrosis
CHEMBL1201335,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201335,GLYCOPYRRONIUM,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL1201561,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201561,PEGINTERFERON ALFA-2B,EFO_0002617,http://www.ebi.ac.uk/efo/EFO_0002617,metastatic melanoma
CHEMBL1201561,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201561,PEGINTERFERON ALFA-2B,EFO_0004220,http://www.ebi.ac.uk/efo/EFO_0004220,chronic hepatitis C virus infection
CHEMBL1201593,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201593,ALTEPLASE,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1474889,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1474889,CLOBUTINOL,HP_0012735,http://purl.obolibrary.org/obo/HP_0012735,Cough
CHEMBL2105395,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105395,OSPEMIFENE,HP_0030016,http://purl.obolibrary.org/obo/HP_0030016,Dyspareunia
CHEMBL33,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL33,LEVOFLOXACIN,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL3990048,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3990048,"",Orphanet_584,http://www.orpha.net/ORDO/Orphanet_584,Mucopolysaccharidosis type 7
CHEMBL4216467,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4216467,RIPRETINIB,Orphanet_44890,http://www.orpha.net/ORDO/Orphanet_44890,Gastrointestinal stromal tumor
CHEMBL465,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL465,DRONABINOL,HP_0002018,http://purl.obolibrary.org/obo/HP_0002018,Nausea
CHEMBL465,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL465,DRONABINOL,EFO_0006911,http://www.ebi.ac.uk/efo/EFO_0006911,Chemotherapy-induced nausea and vomiting
CHEMBL56564,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL56564,TROPISETRON,HP_0002018,http://purl.obolibrary.org/obo/HP_0002018,Nausea
CHEMBL569713,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569713,SCOPOLAMINE,HP_0002018,http://purl.obolibrary.org/obo/HP_0002018,Nausea
CHEMBL569713,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569713,SCOPOLAMINE,EFO_0004888,http://www.ebi.ac.uk/efo/EFO_0004888,post operative nausea and vomiting
CHEMBL709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL709,ALFUZOSIN,EFO_0000284,http://www.ebi.ac.uk/efo/EFO_0000284,benign prostatic hyperplasia
CHEMBL1220,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1220,TINIDAZOLE,EFO_0003932,http://www.ebi.ac.uk/efo/EFO_0003932,bacterial vaginosis
CHEMBL139,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL139,DICLOFENAC,HP_0002829,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia
CHEMBL139,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL139,DICLOFENAC,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL3833373,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3833373,AVELUMAB,EFO_1001471,http://www.ebi.ac.uk/efo/EFO_1001471,Merkel cell skin cancer
CHEMBL4204794,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4204794,AVAPRITINIB,Orphanet_44890,http://www.orpha.net/ORDO/Orphanet_44890,Gastrointestinal stromal tumor
CHEMBL547,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL547,ISOTRETINOIN,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL659,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL659,GALANTAMINE,HP_0000726,http://purl.obolibrary.org/obo/HP_0000726,Dementia
CHEMBL110458,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL110458,MIGALASTAT,Orphanet_324,http://www.orpha.net/ORDO/Orphanet_324,Fabry disease
CHEMBL1201772,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201772,PRASUGREL,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1201772,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201772,PRASUGREL,EFO_0005672,http://www.ebi.ac.uk/efo/EFO_0005672,acute coronary syndrome
CHEMBL1515,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1515,METHIMAZOLE,HP_0000820,http://purl.obolibrary.org/obo/HP_0000820,Abnormality of the thyroid gland
CHEMBL1622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1622,FOLIC ACID,EFO_0001070,http://www.ebi.ac.uk/efo/EFO_0001070,folate deficiency
