radboudsource,sourceguid,sourcelabel,targettype
CHEMBL465,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL465,DRONABINOL,EFO_0006911,http://www.ebi.ac.uk/efo/EFO_0006911,Chemotherapy-induced nausea and vomiting
CHEMBL56564,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL56564,TROPISETRON,HP_0002018,http://purl.obolibrary.org/obo/HP_0002018,Nausea
CHEMBL569713,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569713,SCOPOLAMINE,HP_0002018,http://purl.obolibrary.org/obo/HP_0002018,Nausea
CHEMBL569713,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569713,SCOPOLAMINE,EFO_0004888,http://www.ebi.ac.uk/efo/EFO_0004888,post operative nausea and vomiting
CHEMBL709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL709,ALFUZOSIN,EFO_0000284,http://www.ebi.ac.uk/efo/EFO_0000284,benign prostatic hyperplasia
CHEMBL1220,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1220,TINIDAZOLE,EFO_0003932,http://www.ebi.ac.uk/efo/EFO_0003932,bacterial vaginosis
CHEMBL139,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL139,DICLOFENAC,HP_0002829,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia
CHEMBL139,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL139,DICLOFENAC,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL3833373,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3833373,AVELUMAB,EFO_1001471,http://www.ebi.ac.uk/efo/EFO_1001471,Merkel cell skin cancer
CHEMBL4204794,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4204794,AVAPRITINIB,Orphanet_44890,http://www.orpha.net/ORDO/Orphanet_44890,Gastrointestinal stromal tumor
CHEMBL547,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL547,ISOTRETINOIN,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL659,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL659,GALANTAMINE,HP_0000726,http://purl.obolibrary.org/obo/HP_0000726,Dementia
CHEMBL110458,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL110458,MIGALASTAT,Orphanet_324,http://www.orpha.net/ORDO/Orphanet_324,Fabry disease
CHEMBL1201772,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201772,PRASUGREL,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1201772,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201772,PRASUGREL,EFO_0005672,http://www.ebi.ac.uk/efo/EFO_0005672,acute coronary syndrome
CHEMBL1515,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1515,METHIMAZOLE,HP_0000820,http://purl.obolibrary.org/obo/HP_0000820,Abnormality of the thyroid gland
CHEMBL1622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1622,FOLIC ACID,EFO_0001070,http://www.ebi.ac.uk/efo/EFO_0001070,folate deficiency
CHEMBL1622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1622,FOLIC ACID,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL1622,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1622,FOLIC ACID,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL1789941,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1789941,RUXOLITINIB,EFO_0002429,http://www.ebi.ac.uk/efo/EFO_0002429,polycythemia vera
CHEMBL1789941,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1789941,RUXOLITINIB,EFO_0002430,http://www.ebi.ac.uk/efo/EFO_0002430,primary myelofibrosis
CHEMBL2108278,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108278,ETEPLIRSEN,Orphanet_98896,http://www.orpha.net/ORDO/Orphanet_98896,Duchenne muscular dystrophy
CHEMBL2110563,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2110563,CYANOCOBALAMIN,EFO_0001070,http://www.ebi.ac.uk/efo/EFO_0001070,folate deficiency
CHEMBL2110563,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2110563,CYANOCOBALAMIN,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL3707372,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3707372,VOXILAPREVIR,EFO_0004220,http://www.ebi.ac.uk/efo/EFO_0004220,chronic hepatitis C virus infection
CHEMBL521,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL521,IBUPROFEN,HP_0001643,http://purl.obolibrary.org/obo/HP_0001643,Patent ductus arteriosus
CHEMBL521,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL521,IBUPROFEN,HP_0100607,http://purl.obolibrary.org/obo/HP_0100607,Dysmenorrhea
CHEMBL521,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL521,IBUPROFEN,HP_0002829,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia
CHEMBL6,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL6,INDOMETHACIN,HP_0002829,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia
CHEMBL6,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL6,INDOMETHACIN,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL6,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL6,INDOMETHACIN,EFO_0003898,http://www.ebi.ac.uk/efo/EFO_0003898,ankylosing spondylitis
CHEMBL6,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL6,INDOMETHACIN,EFO_0004274,http://www.ebi.ac.uk/efo/EFO_0004274,gout
CHEMBL603,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL603,ZAFIRLUKAST,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL1172,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1172,DESLORATADINE,EFO_0003956,http://www.ebi.ac.uk/efo/EFO_0003956,seasonal allergic rhinitis
CHEMBL1201236,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201236,CARBIDOPA,EFO_1001402,http://www.ebi.ac.uk/efo/EFO_1001402,postencephalitic Parkinson disease
CHEMBL129,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL129,ZIDOVUDINE,EFO_0000180,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
CHEMBL2105741,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105741,TRAMETINIB DIMETHYL SULFOXIDE,EFO_0002617,http://www.ebi.ac.uk/efo/EFO_0002617,metastatic melanoma
CHEMBL4297537,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297537,INOTERSEN SODIUM,Orphanet_85447,http://www.orpha.net/ORDO/Orphanet_85447,ATTRV30M amyloidosis
CHEMBL657,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL657,DIPHENHYDRAMINE,HP_0000989,http://purl.obolibrary.org/obo/HP_0000989,Pruritus
CHEMBL1177,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1177,PEMOLINE,EFO_0003888,http://www.ebi.ac.uk/efo/EFO_0003888,attention deficit hyperactivity disorder
CHEMBL1229517,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1229517,VEMURAFENIB,EFO_0002617,http://www.ebi.ac.uk/efo/EFO_0002617,metastatic melanoma
CHEMBL1305,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1305,ANTAZOLINE,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL24924,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL24924,FLUINDIONE,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL37390,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL37390,PROXYPHYLLINE,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL388590,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL388590,BENZBROMARONE,EFO_0004274,http://www.ebi.ac.uk/efo/EFO_0004274,gout
CHEMBL408403,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL408403,ANGIOTENSIN II,EFO_0006834,http://www.ebi.ac.uk/efo/EFO_0006834,septic shock
CHEMBL799,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL799,CILOSTAZOL,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1201534,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201534,DANAPAROID SODIUM,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1370,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1370,BUDESONIDE,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL1370,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1370,BUDESONIDE,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL1370,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1370,BUDESONIDE,EFO_0003956,http://www.ebi.ac.uk/efo/EFO_0003956,seasonal allergic rhinitis
CHEMBL1370,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1370,BUDESONIDE,EFO_0006505,http://www.ebi.ac.uk/efo/EFO_0006505,chronic bronchitis
CHEMBL1534,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1534,RIBOFLAVIN,EFO_0001070,http://www.ebi.ac.uk/efo/EFO_0001070,folate deficiency
CHEMBL1534,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1534,RIBOFLAVIN,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL1734,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1734,SOLIFENACIN,HP_0000103,http://purl.obolibrary.org/obo/HP_0000103,Polyuria
CHEMBL1734,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1734,SOLIFENACIN,EFO_1000781,http://www.ebi.ac.uk/efo/EFO_1000781,overactive bladder
CHEMBL2103737,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2103737,HYDROXOCOBALAMIN,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL3187723,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3187723,BINIMETINIB,EFO_0002617,http://www.ebi.ac.uk/efo/EFO_0002617,metastatic melanoma
CHEMBL106,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL106,FLUCONAZOLE,EFO_0007228,http://www.ebi.ac.uk/efo/EFO_0007228,cryptococcal meningitis
CHEMBL1201134,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201134,LUBIPROSTONE,EFO_0000555,http://www.ebi.ac.uk/efo/EFO_0000555,irritable bowel syndrome
CHEMBL125,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL125,MILTEFOSINE,EFO_0005045,http://www.ebi.ac.uk/efo/EFO_0005045,visceral Leishmaniasis
CHEMBL125,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL125,MILTEFOSINE,EFO_0007379,http://www.ebi.ac.uk/efo/EFO_0007379,mucocutaneous Leishmaniasis
CHEMBL220491,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL220491,BRINZOLAMIDE,EFO_1001069,http://www.ebi.ac.uk/efo/EFO_1001069,ocular hypertension
CHEMBL3544921,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3544921,CERLIPONASE ALFA,Orphanet_228349,http://www.orpha.net/ORDO/Orphanet_228349,CLN2 disease
CHEMBL4298187,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4298187,FERRIC DERISOMALTOSE,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL4594252,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4594252,ALUMINIUM OXIDE,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL535,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL535,SUNITINIB,Orphanet_44890,http://www.orpha.net/ORDO/Orphanet_44890,Gastrointestinal stromal tumor
CHEMBL569,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL569,PROCAINE,EFO_0009552,http://www.ebi.ac.uk/efo/EFO_0009552,hemorrhoid
CHEMBL94394,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL94394,BUFEXAMAC,HP_0002829,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia
CHEMBL1201213,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201213,ISOETHARINE,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL1201560,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201560,PEGINTERFERON ALFA-2A,EFO_0004220,http://www.ebi.ac.uk/efo/EFO_0004220,chronic hepatitis C virus infection
CHEMBL23,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL23,DILTIAZEM,EFO_0009552,http://www.ebi.ac.uk/efo/EFO_0009552,hemorrhoid
CHEMBL23,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL23,DILTIAZEM,EFO_0003913,http://www.ebi.ac.uk/efo/EFO_0003913,angina pectoris
CHEMBL4,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4,OFLOXACIN,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL633,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL633,AMIODARONE,HP_0004308,http://purl.obolibrary.org/obo/HP_0004308,Ventricular arrhythmia
CHEMBL86,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL86,METOCLOPRAMIDE,EFO_0004888,http://www.ebi.ac.uk/efo/EFO_0004888,post operative nausea and vomiting
CHEMBL1201187,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201187,MARAVIROC,EFO_0000180,http://www.ebi.ac.uk/efo/EFO_0000180,HIV-1 infection
CHEMBL1201688,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201688,FOMIVIRSEN,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL1219,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1219,RABEPRAZOLE,EFO_0007549,http://www.ebi.ac.uk/efo/EFO_0007549,Zollinger-Ellison Syndrome
CHEMBL1219,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1219,RABEPRAZOLE,EFO_0004607,http://www.ebi.ac.uk/efo/EFO_0004607,duodenal ulcer
CHEMBL1621597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1621597,IPRATROPIUM,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL1621597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1621597,IPRATROPIUM,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL1621597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1621597,IPRATROPIUM,EFO_0006505,http://www.ebi.ac.uk/efo/EFO_0006505,chronic bronchitis
CHEMBL1621597,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1621597,IPRATROPIUM,EFO_0007214,http://www.ebi.ac.uk/efo/EFO_0007214,common cold
CHEMBL1201353,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201353,DEXCHLORPHENIRAMINE,EFO_0003956,http://www.ebi.ac.uk/efo/EFO_0003956,seasonal allergic rhinitis
CHEMBL1201353,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201353,DEXCHLORPHENIRAMINE,EFO_0007533,http://www.ebi.ac.uk/efo/EFO_0007533,vasomotor rhinitis
CHEMBL1201353,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201353,DEXCHLORPHENIRAMINE,EFO_0007141,http://www.ebi.ac.uk/efo/EFO_0007141,allergic conjunctivitis
CHEMBL1201353,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201353,DEXCHLORPHENIRAMINE,EFO_1001417,http://www.ebi.ac.uk/efo/EFO_1001417,"Rhinitis, Allergic, Perennial"
CHEMBL19019,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL19019,NALTREXONE,MONDO_0002046,http://purl.obolibrary.org/obo/MONDO_0002046,alcohol abuse
CHEMBL2146883,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2146883,COBIMETINIB,EFO_0002617,http://www.ebi.ac.uk/efo/EFO_0002617,metastatic melanoma
CHEMBL3301612,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301612,ENCORAFENIB,EFO_0002617,http://www.ebi.ac.uk/efo/EFO_0002617,metastatic melanoma
CHEMBL404,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL404,TAZOBACTAM,EFO_0007149,http://www.ebi.ac.uk/efo/EFO_0007149,appendicitis
CHEMBL404,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL404,TAZOBACTAM,EFO_1001459,http://www.ebi.ac.uk/efo/EFO_1001459,diabetic foot
CHEMBL404,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL404,TAZOBACTAM,EFO_1001312,http://www.ebi.ac.uk/efo/EFO_1001312,Endometritis
CHEMBL638,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL638,VORICONAZOLE,EFO_1001282,http://www.ebi.ac.uk/efo/EFO_1001282,Candidemia
CHEMBL1086440,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1086440,TRICLABENDAZOLE,EFO_1001324,http://www.ebi.ac.uk/efo/EFO_1001324,Fascioliasis
CHEMBL1129,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1129,TRIFLURIDINE,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL1201414,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201414,TINZAPARIN SODIUM,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1201414,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201414,TINZAPARIN SODIUM,EFO_0003907,http://www.ebi.ac.uk/efo/EFO_0003907,deep vein thrombosis
CHEMBL1201564,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201564,INTERFERON GAMMA-1B,Orphanet_53,http://www.orpha.net/ORDO/Orphanet_53,Albers-Schnberg osteopetrosis
CHEMBL1201830,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201830,RILONACEPT,Orphanet_575,http://www.orpha.net/ORDO/Orphanet_575,Muckle-Wells syndrome
CHEMBL130,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL130,CHLORAMPHENICOL,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL130,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL130,CHLORAMPHENICOL,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL1760,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1760,TERBUTALINE,HP_0006536,http://purl.obolibrary.org/obo/HP_0006536,Airway obstruction
CHEMBL790,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL790,CHLORHEXIDINE,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL93645,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL93645,ACECLOFENAC,HP_0002829,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia
CHEMBL1201580,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201580,ADALIMUMAB,EFO_0003898,http://www.ebi.ac.uk/efo/EFO_0003898,ankylosing spondylitis
CHEMBL1464,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1464,WARFARIN,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1643,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1643,RIBAVIRIN,EFO_0004220,http://www.ebi.ac.uk/efo/EFO_0004220,chronic hepatitis C virus infection
CHEMBL2106119,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2106119,CALCIUM GLUCONATE,HP_0002901,http://purl.obolibrary.org/obo/HP_0002901,Hypocalcemia
CHEMBL8,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL8,CIPROFLOXACIN,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL833,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL833,TICLOPIDINE,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1106,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1106,EPINASTINE,EFO_0007141,http://www.ebi.ac.uk/efo/EFO_0007141,allergic conjunctivitis
CHEMBL1200799,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200799,TRAVOPROST,EFO_1001069,http://www.ebi.ac.uk/efo/EFO_1001069,ocular hypertension
CHEMBL211456,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL211456,EPHEDRINE,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL3039583,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039583,PASIREOTIDE,EFO_1001485,http://www.ebi.ac.uk/efo/EFO_1001485,acromegaly
CHEMBL566315,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL566315,OBETICHOLIC ACID,EFO_1001486,http://www.ebi.ac.uk/efo/EFO_1001486,primary biliary cirrhosis
CHEMBL711,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL711,PHENINDIONE,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL85,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL85,RISPERIDONE,EFO_0003758,http://www.ebi.ac.uk/efo/EFO_0003758,autism
CHEMBL85,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL85,RISPERIDONE,EFO_0003015,http://www.ebi.ac.uk/efo/EFO_0003015,aggressive behavior
CHEMBL1201281,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201281,CHLORAMPHENICOL SUCCINIC ACID,EFO_1001888,http://www.ebi.ac.uk/efo/EFO_1001888,eye infection
CHEMBL1201281,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201281,CHLORAMPHENICOL SUCCINIC ACID,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL161,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL161,CEFTRIAXONE,DOID_7551,https://api.disease-ontology.org/v1/terms/DOID_7551,gonorrhea
CHEMBL517712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL517712,ATROPINE,HP_0011499,http://purl.obolibrary.org/obo/HP_0011499,Mydriasis
CHEMBL517712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL517712,ATROPINE,EFO_0003956,http://www.ebi.ac.uk/efo/EFO_0003956,seasonal allergic rhinitis
CHEMBL719,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL719,MUPIROCIN,HP_0001742,http://purl.obolibrary.org/obo/HP_0001742,Nasal congestion
CHEMBL1201109,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201109,DESONIDE,EFO_0005752,http://www.ebi.ac.uk/efo/EFO_0005752,eye inflammation
CHEMBL1201776,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201776,TAPENTADOL,EFO_0005762,http://www.ebi.ac.uk/efo/EFO_0005762,neuropathic pain
CHEMBL1238,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1238,AZELAIC ACID,EFO_0003894,http://www.ebi.ac.uk/efo/EFO_0003894,acne
CHEMBL1238,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1238,AZELAIC ACID,EFO_1000760,http://www.ebi.ac.uk/efo/EFO_1000760,rosacea
CHEMBL1346,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1346,DARIFENACIN,HP_0000103,http://purl.obolibrary.org/obo/HP_0000103,Polyuria
CHEMBL502,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL502,DONEPEZIL,HP_0000726,http://purl.obolibrary.org/obo/HP_0000726,Dementia
CHEMBL831,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL831,LOXAPINE,HP_0000713,http://purl.obolibrary.org/obo/HP_0000713,Agitation
CHEMBL1201657,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201657,HEPARIN SODIUM,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1201657,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201657,HEPARIN SODIUM,EFO_0003907,http://www.ebi.ac.uk/efo/EFO_0003907,deep vein thrombosis
CHEMBL1269025,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1269025,EDOXABAN,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
CHEMBL1269025,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1269025,EDOXABAN,EFO_0003907,http://www.ebi.ac.uk/efo/EFO_0003907,deep vein thrombosis
CHEMBL1364,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1364,PYRIDOXINE,EFO_0001070,http://www.ebi.ac.uk/efo/EFO_0001070,folate deficiency
CHEMBL1364,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1364,PYRIDOXINE,HP_0001891,http://purl.obolibrary.org/obo/HP_0001891,Iron deficiency anemia
CHEMBL1863513,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1863513,INGENOL MEBUTATE,EFO_0002496,http://www.ebi.ac.uk/efo/EFO_0002496,actinic keratosis
CHEMBL190461,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL190461,CANNABIDIOL,Orphanet_2382,http://www.orpha.net/ORDO/Orphanet_2382,Lennox-Gastaut syndrome
CHEMBL190461,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL190461,CANNABIDIOL,Orphanet_33069,http://www.orpha.net/ORDO/Orphanet_33069,Dravet syndrome
CHEMBL2107886,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107886,REVIPARIN SODIUM,HP_0004419,http://purl.obolibrary.org/obo/HP_0004419,Recurrent thrombophlebitis
