radboudsource,sourceguid,sourcelabel,radboudtarget,targetguid,targetlabel
Orphanet_2237,http://www.orpha.net/ORDO/Orphanet_2237,Hypoparathyroidism-sensorineural deafness-renal disease syndrome,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
Orphanet_2237,http://www.orpha.net/ORDO/Orphanet_2237,Hypoparathyroidism-sensorineural deafness-renal disease syndrome,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_2237,http://www.orpha.net/ORDO/Orphanet_2237,Hypoparathyroidism-sensorineural deafness-renal disease syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2816,http://www.orpha.net/ORDO/Orphanet_2816,Spastic paraplegia-epilepsy-intellectual disability syndrome,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_2816,http://www.orpha.net/ORDO/Orphanet_2816,Spastic paraplegia-epilepsy-intellectual disability syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2816,http://www.orpha.net/ORDO/Orphanet_2816,Spastic paraplegia-epilepsy-intellectual disability syndrome,MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
Orphanet_3111,http://www.orpha.net/ORDO/Orphanet_3111,Rotor syndrome,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
Orphanet_3111,http://www.orpha.net/ORDO/Orphanet_3111,Rotor syndrome,EFO_0010282,http://www.ebi.ac.uk/efo/EFO_0010282,gastrointestinal disease
Orphanet_3111,http://www.orpha.net/ORDO/Orphanet_3111,Rotor syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_316,http://www.orpha.net/ORDO/Orphanet_316,Progressive symmetric erythrokeratodermia,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_316,http://www.orpha.net/ORDO/Orphanet_316,Progressive symmetric erythrokeratodermia,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
Orphanet_3421,http://www.orpha.net/ORDO/Orphanet_3421,Cerebroretinal vasculopathy,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
Orphanet_3421,http://www.orpha.net/ORDO/Orphanet_3421,Cerebroretinal vasculopathy,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
Orphanet_3421,http://www.orpha.net/ORDO/Orphanet_3421,Cerebroretinal vasculopathy,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_3421,http://www.orpha.net/ORDO/Orphanet_3421,Cerebroretinal vasculopathy,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_3421,http://www.orpha.net/ORDO/Orphanet_3421,Cerebroretinal vasculopathy,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_3421,http://www.orpha.net/ORDO/Orphanet_3421,Cerebroretinal vasculopathy,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
Orphanet_3421,http://www.orpha.net/ORDO/Orphanet_3421,Cerebroretinal vasculopathy,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
Orphanet_34521,http://www.orpha.net/ORDO/Orphanet_34521,Distal myopathy with early respiratory muscle involvement,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_34521,http://www.orpha.net/ORDO/Orphanet_34521,Distal myopathy with early respiratory muscle involvement,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_34521,http://www.orpha.net/ORDO/Orphanet_34521,Distal myopathy with early respiratory muscle involvement,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_626,http://www.orpha.net/ORDO/Orphanet_626,Large/giant congenital melanocytic nevus,MONDO_0045024,http://purl.obolibrary.org/obo/MONDO_0045024,cancer or benign tumor
Orphanet_626,http://www.orpha.net/ORDO/Orphanet_626,Large/giant congenital melanocytic nevus,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_626,http://www.orpha.net/ORDO/Orphanet_626,Large/giant congenital melanocytic nevus,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
Orphanet_67041,http://www.orpha.net/ORDO/Orphanet_67041,Hyaluronidase deficiency,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
Orphanet_67041,http://www.orpha.net/ORDO/Orphanet_67041,Hyaluronidase deficiency,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_67041,http://www.orpha.net/ORDO/Orphanet_67041,Hyaluronidase deficiency,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_67041,http://www.orpha.net/ORDO/Orphanet_67041,Hyaluronidase deficiency,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
Orphanet_73272,http://www.orpha.net/ORDO/Orphanet_73272,Growth delay due to insulin-like growth factor type 1 deficiency,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
Orphanet_73272,http://www.orpha.net/ORDO/Orphanet_73272,Growth delay due to insulin-like growth factor type 1 deficiency,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_13,http://www.orpha.net/ORDO/Orphanet_13,6-pyruvoyl-tetrahydropterin synthase deficiency,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
Orphanet_13,http://www.orpha.net/ORDO/Orphanet_13,6-pyruvoyl-tetrahydropterin synthase deficiency,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_13,http://www.orpha.net/ORDO/Orphanet_13,6-pyruvoyl-tetrahydropterin synthase deficiency,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_1488,http://www.orpha.net/ORDO/Orphanet_1488,Cooper-Jabs syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_156728,http://www.orpha.net/ORDO/Orphanet_156728,"Spondyloepimetaphyseal dysplasia, matrilin-3 type",OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_156728,http://www.orpha.net/ORDO/Orphanet_156728,"Spondyloepimetaphyseal dysplasia, matrilin-3 type",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_168544,http://www.orpha.net/ORDO/Orphanet_168544,"Spondylometaphyseal dysplasia, Golden type",OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_168544,http://www.orpha.net/ORDO/Orphanet_168544,"Spondylometaphyseal dysplasia, Golden type",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_184,http://www.orpha.net/ORDO/Orphanet_184,Cherubism,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_184,http://www.orpha.net/ORDO/Orphanet_184,Cherubism,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_184,http://www.orpha.net/ORDO/Orphanet_184,Cherubism,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
Orphanet_217566,http://www.orpha.net/ORDO/Orphanet_217566,Chronic respiratory distress with surfactant metabolism deficiency,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
Orphanet_217566,http://www.orpha.net/ORDO/Orphanet_217566,Chronic respiratory distress with surfactant metabolism deficiency,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_217566,http://www.orpha.net/ORDO/Orphanet_217566,Chronic respiratory distress with surfactant metabolism deficiency,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
Orphanet_2218,http://www.orpha.net/ORDO/Orphanet_2218,Cervical hypertrichosis-peripheral neuropathy syndrome,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_2218,http://www.orpha.net/ORDO/Orphanet_2218,Cervical hypertrichosis-peripheral neuropathy syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2218,http://www.orpha.net/ORDO/Orphanet_2218,Cervical hypertrichosis-peripheral neuropathy syndrome,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
Orphanet_228277,http://www.orpha.net/ORDO/Orphanet_228277,Familial anetoderma,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_228277,http://www.orpha.net/ORDO/Orphanet_228277,Familial anetoderma,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
Orphanet_264,http://www.orpha.net/ORDO/Orphanet_264,Autosomal dominant limb-girdle muscular dystrophy type 1B,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
Orphanet_264,http://www.orpha.net/ORDO/Orphanet_264,Autosomal dominant limb-girdle muscular dystrophy type 1B,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
Orphanet_264,http://www.orpha.net/ORDO/Orphanet_264,Autosomal dominant limb-girdle muscular dystrophy type 1B,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_264,http://www.orpha.net/ORDO/Orphanet_264,Autosomal dominant limb-girdle muscular dystrophy type 1B,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_264,http://www.orpha.net/ORDO/Orphanet_264,Autosomal dominant limb-girdle muscular dystrophy type 1B,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_275523,http://www.orpha.net/ORDO/Orphanet_275523,Dianzani autoimmune lymphoproliferative disease,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_275523,http://www.orpha.net/ORDO/Orphanet_275523,Dianzani autoimmune lymphoproliferative disease,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
Orphanet_2763,http://www.orpha.net/ORDO/Orphanet_2763,Osteocraniostenosis,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_2763,http://www.orpha.net/ORDO/Orphanet_2763,Osteocraniostenosis,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2822,http://www.orpha.net/ORDO/Orphanet_2822,Autosomal recessive spastic paraplegia type 11,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_2822,http://www.orpha.net/ORDO/Orphanet_2822,Autosomal recessive spastic paraplegia type 11,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2822,http://www.orpha.net/ORDO/Orphanet_2822,Autosomal recessive spastic paraplegia type 11,MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
Orphanet_319199,http://www.orpha.net/ORDO/Orphanet_319199,Autosomal recessive spastic paraplegia type 53,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_319199,http://www.orpha.net/ORDO/Orphanet_319199,Autosomal recessive spastic paraplegia type 53,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_3240,http://www.orpha.net/ORDO/Orphanet_3240,Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
Orphanet_3240,http://www.orpha.net/ORDO/Orphanet_3240,Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_3240,http://www.orpha.net/ORDO/Orphanet_3240,Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_3240,http://www.orpha.net/ORDO/Orphanet_3240,Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome,MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
Orphanet_3292,http://www.orpha.net/ORDO/Orphanet_3292,Tel Hashomer camptodactyly syndrome,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_3292,http://www.orpha.net/ORDO/Orphanet_3292,Tel Hashomer camptodactyly syndrome,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_3292,http://www.orpha.net/ORDO/Orphanet_3292,Tel Hashomer camptodactyly syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_3354,http://www.orpha.net/ORDO/Orphanet_3354,OBSOLETE: Tricho-oculo-dermo-vertebral syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_3354,http://www.orpha.net/ORDO/Orphanet_3354,OBSOLETE: Tricho-oculo-dermo-vertebral syndrome,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
Orphanet_363677,http://www.orpha.net/ORDO/Orphanet_363677,Childhood-onset autosomal recessive myopathy with external ophthalmoplegia,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_363677,http://www.orpha.net/ORDO/Orphanet_363677,Childhood-onset autosomal recessive myopathy with external ophthalmoplegia,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_363677,http://www.orpha.net/ORDO/Orphanet_363677,Childhood-onset autosomal recessive myopathy with external ophthalmoplegia,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_363677,http://www.orpha.net/ORDO/Orphanet_363677,Childhood-onset autosomal recessive myopathy with external ophthalmoplegia,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
Orphanet_363677,http://www.orpha.net/ORDO/Orphanet_363677,Childhood-onset autosomal recessive myopathy with external ophthalmoplegia,EFO_0000540,http://www.ebi.ac.uk/efo/EFO_0000540,immune system disease
Orphanet_371,http://www.orpha.net/ORDO/Orphanet_371,Glycogen storage disease due to muscle phosphofructokinase deficiency,EFO_0000651,http://www.ebi.ac.uk/efo/EFO_0000651,phenotype
Orphanet_371,http://www.orpha.net/ORDO/Orphanet_371,Glycogen storage disease due to muscle phosphofructokinase deficiency,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
Orphanet_371,http://www.orpha.net/ORDO/Orphanet_371,Glycogen storage disease due to muscle phosphofructokinase deficiency,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_371,http://www.orpha.net/ORDO/Orphanet_371,Glycogen storage disease due to muscle phosphofructokinase deficiency,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_371,http://www.orpha.net/ORDO/Orphanet_371,Glycogen storage disease due to muscle phosphofructokinase deficiency,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_371,http://www.orpha.net/ORDO/Orphanet_371,Glycogen storage disease due to muscle phosphofructokinase deficiency,EFO_0005803,http://www.ebi.ac.uk/efo/EFO_0005803,hematologic disease
Orphanet_401835,http://www.orpha.net/ORDO/Orphanet_401835,Autosomal recessive spastic paraplegia type 70,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_401835,http://www.orpha.net/ORDO/Orphanet_401835,Autosomal recessive spastic paraplegia type 70,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_63446,http://www.orpha.net/ORDO/Orphanet_63446,Acrocapitofemoral dysplasia,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_63446,http://www.orpha.net/ORDO/Orphanet_63446,Acrocapitofemoral dysplasia,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_75563,http://www.orpha.net/ORDO/Orphanet_75563,X-linked sideroblastic anemia,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
Orphanet_75563,http://www.orpha.net/ORDO/Orphanet_75563,X-linked sideroblastic anemia,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_75563,http://www.orpha.net/ORDO/Orphanet_75563,X-linked sideroblastic anemia,EFO_0005803,http://www.ebi.ac.uk/efo/EFO_0005803,hematologic disease
Orphanet_1884,http://www.orpha.net/ORDO/Orphanet_1884,Ectopia lentis-chorioretinal dystrophy-myopia syndrome,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_1884,http://www.orpha.net/ORDO/Orphanet_1884,Ectopia lentis-chorioretinal dystrophy-myopia syndrome,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_1884,http://www.orpha.net/ORDO/Orphanet_1884,Ectopia lentis-chorioretinal dystrophy-myopia syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_1884,http://www.orpha.net/ORDO/Orphanet_1884,Ectopia lentis-chorioretinal dystrophy-myopia syndrome,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
Orphanet_206599,http://www.orpha.net/ORDO/Orphanet_206599,Isolated asymptomatic elevation of creatine phosphokinase,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_206599,http://www.orpha.net/ORDO/Orphanet_206599,Isolated asymptomatic elevation of creatine phosphokinase,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_206599,http://www.orpha.net/ORDO/Orphanet_206599,Isolated asymptomatic elevation of creatine phosphokinase,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2380,http://www.orpha.net/ORDO/Orphanet_2380,Legg-Calv-Perthes disease,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_2380,http://www.orpha.net/ORDO/Orphanet_2380,Legg-Calv-Perthes disease,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_240094,http://www.orpha.net/ORDO/Orphanet_240094,Progressive supranuclear palsy-pure akinesia with gait freezing syndrome,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_240094,http://www.orpha.net/ORDO/Orphanet_240094,Progressive supranuclear palsy-pure akinesia with gait freezing syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_240094,http://www.orpha.net/ORDO/Orphanet_240094,Progressive supranuclear palsy-pure akinesia with gait freezing syndrome,MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
Orphanet_240094,http://www.orpha.net/ORDO/Orphanet_240094,Progressive supranuclear palsy-pure akinesia with gait freezing syndrome,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
Orphanet_263508,http://www.orpha.net/ORDO/Orphanet_263508,COG1-CDG,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
Orphanet_263508,http://www.orpha.net/ORDO/Orphanet_263508,COG1-CDG,OTAR_0000010,http://www.ebi.ac.uk/efo/OTAR_0000010,OTAR_0000010
Orphanet_263508,http://www.orpha.net/ORDO/Orphanet_263508,COG1-CDG,EFO_0000319,http://www.ebi.ac.uk/efo/EFO_0000319,cardiovascular disease
Orphanet_263508,http://www.orpha.net/ORDO/Orphanet_263508,COG1-CDG,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_263508,http://www.orpha.net/ORDO/Orphanet_263508,COG1-CDG,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_263508,http://www.orpha.net/ORDO/Orphanet_263508,COG1-CDG,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_263508,http://www.orpha.net/ORDO/Orphanet_263508,COG1-CDG,MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
Orphanet_269505,http://www.orpha.net/ORDO/Orphanet_269505,Congenital communicating hydrocephalus,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_269505,http://www.orpha.net/ORDO/Orphanet_269505,Congenital communicating hydrocephalus,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_276399,http://www.orpha.net/ORDO/Orphanet_276399,Familial multinodular goiter,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
Orphanet_276399,http://www.orpha.net/ORDO/Orphanet_276399,Familial multinodular goiter,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_276422,http://www.orpha.net/ORDO/Orphanet_276422,10q22.3q23.3 microduplication syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2768,http://www.orpha.net/ORDO/Orphanet_2768,Blount disease,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_2768,http://www.orpha.net/ORDO/Orphanet_2768,Blount disease,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2772,http://www.orpha.net/ORDO/Orphanet_2772,Congenital osteogenesis imperfecta-microcephaly-cataracts syndrome,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_2772,http://www.orpha.net/ORDO/Orphanet_2772,Congenital osteogenesis imperfecta-microcephaly-cataracts syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2780,http://www.orpha.net/ORDO/Orphanet_2780,Osteopathia striata-cranial sclerosis syndrome,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_2780,http://www.orpha.net/ORDO/Orphanet_2780,Osteopathia striata-cranial sclerosis syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2819,http://www.orpha.net/ORDO/Orphanet_2819,Spastic paraplegia-facial-cutaneous lesions syndrome,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_2819,http://www.orpha.net/ORDO/Orphanet_2819,Spastic paraplegia-facial-cutaneous lesions syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2876,http://www.orpha.net/ORDO/Orphanet_2876,PHAVER syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_139399,http://www.orpha.net/ORDO/Orphanet_139399,Adrenomyeloneuropathy,OTAR_0000017,http://www.ebi.ac.uk/efo/OTAR_0000017,OTAR_0000017
Orphanet_139399,http://www.orpha.net/ORDO/Orphanet_139399,Adrenomyeloneuropathy,EFO_0009690,http://www.ebi.ac.uk/efo/EFO_0009690,urinary system disease
Orphanet_139399,http://www.orpha.net/ORDO/Orphanet_139399,Adrenomyeloneuropathy,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
Orphanet_139399,http://www.orpha.net/ORDO/Orphanet_139399,Adrenomyeloneuropathy,EFO_0001379,http://www.ebi.ac.uk/efo/EFO_0001379,endocrine system disease
Orphanet_139399,http://www.orpha.net/ORDO/Orphanet_139399,Adrenomyeloneuropathy,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_139399,http://www.orpha.net/ORDO/Orphanet_139399,Adrenomyeloneuropathy,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_139399,http://www.orpha.net/ORDO/Orphanet_139399,Adrenomyeloneuropathy,MONDO_0002025,http://purl.obolibrary.org/obo/MONDO_0002025,psychiatric disorder
Orphanet_230857,http://www.orpha.net/ORDO/Orphanet_230857,Ehlers-Danlos/osteogenesis imperfecta syndrome,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_230857,http://www.orpha.net/ORDO/Orphanet_230857,Ehlers-Danlos/osteogenesis imperfecta syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_230857,http://www.orpha.net/ORDO/Orphanet_230857,Ehlers-Danlos/osteogenesis imperfecta syndrome,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
Orphanet_2334,http://www.orpha.net/ORDO/Orphanet_2334,Autosomal dominant keratitis,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2334,http://www.orpha.net/ORDO/Orphanet_2334,Autosomal dominant keratitis,EFO_0010285,http://www.ebi.ac.uk/efo/EFO_0010285,integumentary system disease
Orphanet_2334,http://www.orpha.net/ORDO/Orphanet_2334,Autosomal dominant keratitis,MONDO_0024458,http://purl.obolibrary.org/obo/MONDO_0024458,disorder of visual system
Orphanet_247585,http://www.orpha.net/ORDO/Orphanet_247585,Citrullinemia type II,MONDO_0024297,http://purl.obolibrary.org/obo/MONDO_0024297,obsolete nutritional or metabolic disease
Orphanet_247585,http://www.orpha.net/ORDO/Orphanet_247585,Citrullinemia type II,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_251066,http://www.orpha.net/ORDO/Orphanet_251066,8p11.2 deletion syndrome,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_2641,http://www.orpha.net/ORDO/Orphanet_2641,"OBSOLETE: Micromelic dwarfism, Fryns type",OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_2641,http://www.orpha.net/ORDO/Orphanet_2641,"OBSOLETE: Micromelic dwarfism, Fryns type",OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
Orphanet_266,http://www.orpha.net/ORDO/Orphanet_266,Autosomal dominant limb-girdle muscular dystrophy type 1A,OTAR_0000006,http://www.ebi.ac.uk/efo/OTAR_0000006,OTAR_0000006
Orphanet_266,http://www.orpha.net/ORDO/Orphanet_266,Autosomal dominant limb-girdle muscular dystrophy type 1A,EFO_0000618,http://www.ebi.ac.uk/efo/EFO_0000618,nervous system disease
Orphanet_266,http://www.orpha.net/ORDO/Orphanet_266,Autosomal dominant limb-girdle muscular dystrophy type 1A,OTAR_0000018,http://www.ebi.ac.uk/efo/OTAR_0000018,OTAR_0000018
